country,code,year,gas_consumption,coal_consumption,oil_consumption
Germany,DEU,1969,112.316376,1755.9604,1496.9418
Germany,DEU,1970,159.73753,1733.998,1644.0702
Germany,DEU,1971,211.02472,1659.38,1712.5317
Germany,DEU,1972,273.22437,1619.8612,1807.8164
Germany,DEU,1973,352.33054,1625.1296,1927.148
Germany,DEU,1974,440.76492,1632.1193,1748.5242
Germany,DEU,1975,465.14346,1478.5684,1698.3301
Germany,DEU,1976,492.28854,1560.839,1834.9529
Germany,DEU,1977,522.7913,1499.0023,1812.3656
Germany,DEU,1978,560.4233,1518.4825,1890.2781
Germany,DEU,1979,619.478,1606.7775,1949.9529
Germany,DEU,1980,610.7291,1643.761,1764.3438
Germany,DEU,1981,583.9387,1671.3124,1601.3843
Germany,DEU,1982,541.86145,1631.4796,1513.8575
Germany,DEU,1983,563.34344,1690.967,1482.448
Germany,DEU,1984,588.30133,1745.2443,1477.557
Germany,DEU,1985,581.49146,1735.9985,1522.7413
Germany,DEU,1986,579.8007,1640.3766,1604.2207
Germany,DEU,1987,628.617,1633.6312,1562.0078
Germany,DEU,1988,618.8514,1614.3953,1562.9131
Germany,DEU,1989,633.358,1640.0974,1468.3829
Germany,DEU,1990,636.8833,1529.6908,1537.2932
Germany,DEU,1991,669.1928,1343.5953,1607.6146
Germany,DEU,1992,661.6269,1214.498,1621.655
Germany,DEU,1993,700.1133,1145.7742,1646.8727
Germany,DEU,1994,712.92725,1111.4517,1631.9728
Germany,DEU,1995,777.37354,1053.9393,1631.1295
Germany,DEU,1996,869.91,1049.4019,1658.878
Germany,DEU,1997,831.03357,1016.81824,1648.9271
Germany,DEU,1998,838.65027,992.51227,1650.717
Germany,DEU,1999,836.1908,955.58167,1601.1072
Germany,DEU,2000,829.24585,992.09576,1570.4348
Germany,DEU,2001,874.48193,994.93604,1590.9633
Germany,DEU,2002,873.12775,997.1488,1537.7799
Germany,DEU,2003,883.7197,1013.6199,1507.717
Germany,DEU,2004,888.2105,988.11,1490.4901
Germany,DEU,2005,902.8105,945.3872,1460.0576
Germany,DEU,2006,920.0689,983.3112,1457.237
Germany,DEU,2007,886.36194,1008.28674,1319.4586
Germany,DEU,2008,895.0063,931.8082,1399.0693
Germany,DEU,2009,844.30115,834.2924,1339.8384
Germany,DEU,2010,880.71246,896.1722,1357.6443
Germany,DEU,2011,808.6072,910.7911,1313.2709
Germany,DEU,2012,811.1005,936.07416,1305.3893
Germany,DEU,2013,849.74335,963.3986,1334.2625
Germany,DEU,2014,738.9503,925.89496,1298.318
Germany,DEU,2015,769.5361,915.0558,1296.5422
Germany,DEU,2016,848.8475,889.935,1321.8785
Germany,DEU,2017,877.3847,835.9297,1347.5061
Germany,DEU,2018,858.5072,806.68994,1279.2391
Germany,DEU,2019,892.83026,624.2178,1292.1638
Germany,DEU,2020,871.07495,514.8666,1168.2046
Germany,DEU,2021,917.38025,621.9345,1155.8407
Germany,DEU,2022,775.4472,641.76025,1179.8933
Germany,DEU,2023,756.6381,507.2222,1114.5157
Greece,GRC,1982,0.8435,46.29903,141.51079
Greece,GRC,1983,0.80399996,56.777657,135.79776
Greece,GRC,1984,0.88449997,60.62719,139.16304
Greece,GRC,1985,0.83125,70.303345,141.48157
Greece,GRC,1986,1.13875,67.09347,143.58202
Greece,GRC,1987,1.3,76.59518,155.96172
Greece,GRC,1988,1.55925,85.96896,161.07315
Greece,GRC,1989,1.5725,92.42361,177.45236
Greece,GRC,1990,1.6064999,93.72659,186.74254
Greece,GRC,1991,1.587,90.17141,190.55426
Greece,GRC,1992,1.4664999,94.088234,194.52258
Greece,GRC,1993,1.0815,94.04727,198.51204
Greece,GRC,1994,0.55324996,94.24909,203.04323
Greece,GRC,1995,0.51025,93.93198,211.81287
Greece,GRC,1996,0.57325,91.37747,219.88054
Greece,GRC,1997,1.98875,98.41099,222.05852
Greece,GRC,1998,8.145165,102.95045,232.47917
Greece,GRC,1999,14.603705,99.02892,227.0115
Greece,GRC,2000,19.601875,104.9478,236.24866
Greece,GRC,2001,19.344769,108.47605,239.5707
Greece,GRC,2002,20.80514,104.36563,240.72467
Greece,GRC,2003,23.520193,104.92748,252.75017
Greece,GRC,2004,25.854729,107.55803,247.72807
Greece,GRC,2005,26.0325,106.09819,249.09126
Greece,GRC,2006,30.692999,97.70742,260.48984
Greece,GRC,2007,38.867813,103.01639,263.44052
Greece,GRC,2008,45.02978,96.96925,252.5715
Greece,GRC,2009,37.812714,98.008194,236.80884
Greece,GRC,2010,41.439564,91.50558,214.71916
Greece,GRC,2011,51.09987,91.84949,204.57788
Greece,GRC,2012,46.96464,94.6589,178.33144
Greece,GRC,2013,41.45214,81.26121,164.76158
Greece,GRC,2014,31.60299,78.09801,163.353
Greece,GRC,2015,34.126534,65.440796,170.19884
Greece,GRC,2016,44.420002,50.69211,169.93929
Greece,GRC,2017,53.57,55.779747,174.01346
Greece,GRC,2018,52.450996,54.774902,171.98833
Greece,GRC,2019,57.583,37.175343,177.21858
Greece,GRC,2020,63.426598,21.294855,143.48611
Greece,GRC,2021,69.8031,19.907978,152.02661
Greece,GRC,2022,61.967,18.437853,172.19046
Greece,GRC,2023,53.822,13.223168,172.0799
Greece,GRC,1965,,24.504408,52.273228
Greece,GRC,1966,,24.45789,57.076584
Greece,GRC,1967,,23.376299,67.11283
Greece,GRC,1968,,26.400099,68.693054
Greece,GRC,1969,,25.55111,73.09414
Greece,GRC,1970,,29.40064,79.16741
Greece,GRC,1971,,43.333378,87.45739
Greece,GRC,1972,,46.287395,101.31322
Greece,GRC,1973,,54.44003,117.920204
Greece,GRC,1974,,57.3359,110.66205
Greece,GRC,1975,,75.08328,117.248055
Greece,GRC,1976,,88.72527,124.7924
Greece,GRC,1977,,94.365814,127.140976
Greece,GRC,1978,,83.910446,138.43669
Greece,GRC,1979,,46.06643,146.42546
Greece,GRC,1980,,46.06643,144.97278
Greece,GRC,1981,,45.601227,140.84198
High-income countries,,1965,4814.051,10213.805,13667.814
High-income countries,,1966,5217.0396,10164.788,14725.512
High-income countries,,1967,5576.3994,9982.274,15761.052
High-income countries,,1968,6104.967,10205.06,17105.246
High-income countries,,1969,6734.878,10339.092,18648.693
High-income countries,,1970,7306.2227,10183.49,20317.312
High-income countries,,1971,7776.9033,9656.138,21236.92
High-income countries,,1972,8193.002,9575.3125,22859.791
High-income countries,,1973,8429.52,9972.129,24549.95
High-income countries,,1974,8500.757,9885.527,23439.533
High-income countries,,1975,8221.007,9709.858,22772.797
High-income countries,,1976,8557.807,10238.64,24339.293
High-income countries,,1977,8656.703,10380.761,24921.773
High-income countries,,1978,8866.392,10305.872,25760.32
High-income countries,,1979,9296.492,10949.098,25859.219
High-income countries,,1980,9235.812,11347.742,23953.828
High-income countries,,1981,9103.697,11462.738,22567.475
High-income countries,,1982,8723.049,11317.277,21490.28
High-income countries,,1983,8536.346,11574.255,21255.22
High-income countries,,1984,9225.084,12067.57,21611.469
High-income countries,,1985,9285.195,12570.02,21678.947
High-income countries,,1986,9147.001,12419.34,22456.95
High-income countries,,1987,9634.648,12779.47,22871.225
High-income countries,,1988,9976.086,13088.221,23744.59
High-income countries,,1989,10504.078,13161.984,24022.781
High-income countries,,1990,10698.916,12775.54,24125.992
High-income countries,,1991,11016.832,12479.123,24280.84
High-income countries,,1992,11281.695,12180.408,24857.703
High-income countries,,1993,11698.882,12145.609,24952.334
High-income countries,,1994,11993.328,12114.408,25777.205
High-income countries,,1995,12643.572,12190.301,26139.809
High-income countries,,1996,13269.163,12548.662,26851.348
High-income countries,,1997,13393.67,12634.135,27212.402
High-income countries,,1998,13479.914,12567.418,27381.932
High-income countries,,1999,13822.193,12461.748,27866.914
High-income countries,,2000,14375.312,13012.017,27936.664
High-income countries,,2001,14324.858,12944.898,28060.178
High-income countries,,2002,14676.857,13077.006,28081.729
High-income countries,,2003,14905.056,13447.402,28517.092
High-income countries,,2004,15243.327,13502.945,29192.512
High-income countries,,2005,15418.914,13582.545,29389.738
High-income countries,,2006,15467.185,13644.68,29283.16
High-income countries,,2007,16028.121,13864.527,29206.004
High-income countries,,2008,16420.508,13593.354,28344.863
High-income countries,,2009,15874.816,12117.371,27143.48
High-income countries,,2010,17047.7,12829.676,27689.412
High-income countries,,2011,17032.98,12587.43,27401.453
High-income countries,,2012,17517.684,12056.58,27230.71
High-income countries,,2013,17840.332,12225.185,27216.982
High-income countries,,2014,17580.215,11981.895,27193.51
High-income countries,,2015,18104.684,11204.146,27744.977
High-income countries,,2016,18455.129,10544.779,28157.79
High-income countries,,2017,18601.922,10446.46,28402.273
High-income countries,,2018,19474.707,10079.24,28469.316
High-income countries,,2019,19945.69,8905.417,28123.512
High-income countries,,2020,19541.969,7625.429,24863.562
High-income countries,,2021,19898.695,8353.423,26371.383
High-income countries,,2022,18685.441,8001.4404,24990.516
High-income countries,,2023,18322.238,6937.2603,24976.264
Hong Kong,HKG,1995,0.3039472,65.15126,115.225426
Hong Kong,HKG,1996,19.268679,48.415688,112.90665
Hong Kong,HKG,1997,30.086594,40.85619,111.75032
Hong Kong,HKG,1998,28.225657,50.78821,107.219894
Hong Kong,HKG,1999,31.124636,43.41361,114.0835
Hong Kong,HKG,2000,28.136944,50.449722,118.88865
Hong Kong,HKG,2001,28.3967,79.68833,141.33519
Hong Kong,HKG,2002,26.977533,61.98861,154.46637
Hong Kong,HKG,2003,17.347586,78.61528,155.44257
Hong Kong,HKG,2004,25.06098,73.40639,183.05957
Hong Kong,HKG,2005,25.118761,79.86221,165.10948
Hong Kong,HKG,2006,27.556843,79.73417,178.45949
Hong Kong,HKG,2007,25.744291,86.998055,191.26967
Hong Kong,HKG,2008,29.780863,79.721664,173.34848
Hong Kong,HKG,2009,28.922623,83.24778,196.68486
Hong Kong,HKG,2010,35.943127,72.42305,212.63667
Hong Kong,HKG,2011,28.62538,86.14694,214.10521
Hong Kong,HKG,2012,26.359234,84.79666,205.13832
Hong Kong,HKG,2013,24.833277,90.37639,209.29405
Hong Kong,HKG,2014,23.870398,94.726105,198.1297
Hong Kong,HKG,2015,30.456371,77.90111,217.42123
Hong Kong,HKG,2016,31.265652,77.89527,225.19812
Hong Kong,HKG,2017,31.161383,72.96777,254.45477
Hong Kong,HKG,2018,30.1735,74.94055,257.5806
Hong Kong,HKG,2019,31.161623,71.769165,240.73357
Hong Kong,HKG,2020,49.442585,38.230556,169.06566
Hong Kong,HKG,2021,48.25467,42.464996,151.34477
Hong Kong,HKG,2022,45.324413,41.76583,128.30074
Hong Kong,HKG,2023,48.4678,40.805275,159.31978
Hong Kong,HKG,1965,,1.43049,24.871521
Hong Kong,HKG,1966,,1.23278,27.293041
Hong Kong,HKG,1967,,0.98855,32.704254
Hong Kong,HKG,1968,,0.70943,35.71866
Hong Kong,HKG,1969,,0.41868,42.38126
Hong Kong,HKG,1970,,0.24422999,45.737446
Hong Kong,HKG,1971,,0.31401,48.245647
Hong Kong,HKG,1972,,0.15119,55.002895
Hong Kong,HKG,1973,,0.08141,57.120667
Hong Kong,HKG,1974,,0.08141,58.476112
Hong Kong,HKG,1975,,0.06978,55.057316
Hong Kong,HKG,1976,,0.09304,64.99793
Hong Kong,HKG,1977,,0.08141,70.20239
Hong Kong,HKG,1978,,0.058149997,72.9587
Hong Kong,HKG,1979,,0.04652,74.71644
Hong Kong,HKG,1980,,0.02326,76.37257
Hong Kong,HKG,1981,,0.40704998,81.00214
Hong Kong,HKG,1982,,10.40885,78.94145
Hong Kong,HKG,1983,,24.446259,70.29673
Hong Kong,HKG,1984,,31.91272,65.150055
Hong Kong,HKG,1985,,39.507107,61.261135
Hong Kong,HKG,1986,,45.717525,59.873386
Hong Kong,HKG,1987,,57.28938,58.730118
Hong Kong,HKG,1988,,66.27937,67.369705
Hong Kong,HKG,1989,,71.01278,71.84667
Hong Kong,HKG,1990,,63.87196,75.48578
Hong Kong,HKG,1991,,68.91938,75.47003
Hong Kong,HKG,1992,,73.059654,96.86926
Hong Kong,HKG,1993,,84.608246,100.89406
Hong Kong,HKG,1994,,60.44111,107.65178
Hungary,HUN,1965,13.597249,126.88329,44.27309
Hungary,HUN,1966,16.85625,121.684685,48.626213
Hungary,HUN,1967,21.634748,105.56551,51.44969
Hungary,HUN,1968,27.228998,104.19316,53.92054
Hungary,HUN,1969,32.416,105.75159,60.31394
Hungary,HUN,1970,36.353,107.472824,70.053635
Hungary,HUN,1971,37.8555,104.03034,78.927284
Hungary,HUN,1972,40.85975,101.099594,85.993385
Hungary,HUN,1973,48.52025,101.62294,96.752205
Hungary,HUN,1974,51.6755,96.924416,105.922
Hungary,HUN,1975,57.403248,92.34219,119.49149
Hungary,HUN,1976,68.927246,93.56335,125.17622
Hungary,HUN,1977,74.27975,95.16828,133.09102
Hungary,HUN,1978,81.34125,95.07525,147.2131
Hungary,HUN,1979,85.92225,95.80794,138.7098
Hungary,HUN,1980,92.71975,93.94714,134.84071
Hungary,HUN,1981,94.840996,94.40071,128.84254
Hungary,HUN,1982,99.048744,98.42468,122.050125
Hungary,HUN,1983,98.74574,92.528275,115.73054
Hungary,HUN,1984,100.5655,90.03946,121.191
Hungary,HUN,1985,102.6675,88.43452,123.433754
Hungary,HUN,1986,108.902245,87.399445,114.00162
Hungary,HUN,1987,108.11625,87.35293,119.51186
Hungary,HUN,1988,106.93825,82.42181,110.64611
Hungary,HUN,1989,108.948,73.82724,107.246796
Hungary,HUN,1990,103.65888,71.6092,108.4448
Hungary,HUN,1991,102.789444,66.68337,92.830414
Hungary,HUN,1992,90.36,60.13497,98.91989
Hungary,HUN,1993,97.23777,54.169632,87.67219
Hungary,HUN,1994,98.196106,51.38704,93.517555
Hungary,HUN,1995,106.70389,50.546745,89.09015
Hungary,HUN,1996,119.06167,49.91668,82.26264
Hungary,HUN,1997,112.91389,47.68172,84.15929
Hungary,HUN,1998,113.69833,46.271748,89.2766
Hungary,HUN,1999,115.19583,48.17067,85.230934
Hungary,HUN,2000,112.30805,44.99306,82.53138
Hungary,HUN,2001,124.56472,42.749565,79.73473
Hungary,HUN,2002,125.72666,41.246876,74.154396
Hungary,HUN,2003,138.23471,42.21048,72.27185
Hungary,HUN,2004,136.21333,40.02382,76.81962
Hungary,HUN,2005,140.65251,35.593605,87.88969
Hungary,HUN,2006,133.24222,35.72894,91.52184
Hungary,HUN,2007,124.49722,36.334526,91.20208
Hungary,HUN,2008,122.822495,35.293922,86.55902
Hungary,HUN,2009,106.436386,29.717325,84.2257
Hungary,HUN,2010,114.15417,31.308727,79.04674
Hungary,HUN,2011,109.13528,31.54748,77.140785
Hungary,HUN,2012,97.39972,30.353474,72.01762
Hungary,HUN,2013,90.80139,26.576935,70.43605
Hungary,HUN,2014,81.19611,26.271076,78.38166
Hungary,HUN,2015,87.10667,27.226086,83.99389
Hungary,HUN,2016,93.36222,25.506508,83.43875
Hungary,HUN,2017,99.341385,26.144308,90.39909
Hungary,HUN,2018,96.22417,24.698467,96.88958
Hungary,HUN,2019,98.44,21.386988,97.93139
Hungary,HUN,2020,101.92972,19.594992,89.379326
Hungary,HUN,2021,108.104,15.938158,97.09771
Hungary,HUN,2022,91.909744,14.471302,96.33766
Hungary,HUN,2023,81.848335,10.096608,93.54198
Iceland,ISL,2007,0,1.2777778,10.291719
Iceland,ISL,1965,,0.07602083,5.612466
Iceland,ISL,1966,,0.055976667,6.051159
Iceland,ISL,1967,,0.043021385,5.871542
Iceland,ISL,1968,,0.03397722,6.2693133
Iceland,ISL,1969,,0.02395511,5.7495003
Iceland,ISL,1970,,0.016010834,5.8756347
Iceland,ISL,1971,,0.010999805,6.399699
Iceland,ISL,1972,,0.007944305,6.8569255
Iceland,ISL,1973,,0.0050110277,7.9397244
Iceland,ISL,1974,,0.00403325,7.4100266
Iceland,ISL,1975,,0.0027066665,6.96041
Iceland,ISL,1976,,0.0027533332,6.9930778
Iceland,ISL,1977,,0.0025083332,7.313648
Iceland,ISL,1978,,0.0021233333,7.706604
Iceland,ISL,1979,,0.18333,7.482763
Iceland,ISL,1980,,0.24443999,6.962151
Iceland,ISL,1981,,0.41554803,6.795264
Iceland,ISL,1982,,0.38756803,6.2100053
Iceland,ISL,1983,,0.5539439,6.033723
Iceland,ISL,1984,,0.765592,6.2958694
Iceland,ISL,1985,,0.818528,6.2745476
Iceland,ISL,1986,,0.92198384,6.3647695
Iceland,ISL,1987,,0.73538387,6.8829937
Iceland,ISL,1988,,0.7415438,7.1954055
Iceland,ISL,1989,,0.792192,7.6968536
Iceland,ISL,1990,,0.7556561,7.8472204
Iceland,ISL,1991,,0.779528,7.3680167
Iceland,ISL,1992,,0.6140719,7.940361
Iceland,ISL,1993,,0.63431996,8.238461
Iceland,ISL,1994,,0.62668806,8.346259
Iceland,ISL,1995,,0.7371681,8.396833
Iceland,ISL,1996,,0.73020804,9.381994
Iceland,ISL,1997,,0.757368,9.207106
Iceland,ISL,1998,,0.67990386,9.433033
Iceland,ISL,1999,,0.7951919,9.417009
Iceland,ISL,2000,,1.099672,9.598543
Iceland,ISL,2001,,1.192968,9.007859
Iceland,ISL,2002,,1.1883333,9.370295
Iceland,ISL,2003,,1.1666666,9.47095
Iceland,ISL,2004,,1.2222222,9.906974
Iceland,ISL,2005,,1.1666666,10.089533
Iceland,ISL,2006,,1.1944444,10.258592
Iceland,ISL,2008,,1.1111112,9.528946
Iceland,ISL,2009,,1.0277778,8.832885
Iceland,ISL,2010,,1.0833333,8.459282
Iceland,ISL,2011,,1.0833333,8.344929
Iceland,ISL,2012,,1.1083333,8.255022
Iceland,ISL,2013,,1.275,8.627571
Iceland,ISL,2014,,1.0444444,9.023058
Iceland,ISL,2015,,1.1555555,9.844438
Iceland,ISL,2016,,1.3444444,10.8426285
Iceland,ISL,2017,,1.3333334,12.105062
Iceland,ISL,2018,,1.3333334,13.107481
Iceland,ISL,2019,,1.3055555,11.098069
Iceland,ISL,2020,,0.9612319,7.3099427
Iceland,ISL,2021,,1.3613052,8.265473
Iceland,ISL,2022,,1.3469023,10.365225
Iceland,ISL,2023,,0.9684758,9.735639
India,IND,1965,2.37252,413.40735,146.99513
India,IND,1966,2.66327,412.41534,164.14967
India,IND,1967,3.5587797,419.28525,169.36021
India,IND,1968,3.9542,433.8247,189.77089
India,IND,1969,4.74504,460.8412,227.92883
India,IND,1970,6.328466,436.80887,226.89145
India,IND,1971,6.7062187,442.8722,243.33246
India,IND,1972,7.3559065,467.68307,262.38324
India,IND,1973,7.336656,461.44937,276.95908
India,IND,1974,8.303968,520.8561,271.54297
India,IND,1975,10.630812,559.9062,278.0928
India,IND,1976,12.914344,583.0348,293.2587
India,IND,1977,13.792624,610.3462,315.044
India,IND,1978,15.404812,590.66406,342.3745
India,IND,1979,19.158562,627.49286,369.47275
India,IND,1980,11.331031,659.565,376.81616
India,IND,1981,19.781782,742.1424,405.65527
India,IND,1982,25.934563,733.90405,422.65634
India,IND,1983,30.85775,779.04803,444.35294
India,IND,1984,35.340595,818.31085,477.06702
India,IND,1985,43.22828,857.39703,517.6358
India,IND,1986,60.40024,921.24005,544.25946
India,IND,1987,69.577,1011.6298,561.7667
India,IND,1988,81.50488,1085.5574,616.50073
India,IND,1989,96.904594,1179.941,667.7726
India,IND,1990,115.927345,1276.025,694.05817
India,IND,1991,129.10802,1357.8776,706.101
India,IND,1992,144.3469,1438.2565,744.1866
India,IND,1993,146.67085,1489.6254,752.0428
India,IND,1994,158.56918,1537.2871,808.2667
India,IND,1995,180.77829,1631.6134,901.3517
India,IND,1996,197.31721,1678.4825,972.76135
India,IND,1997,214.52634,1755.3625,1039.8557
India,IND,1998,235.42874,1813.659,1113.5074
India,IND,1999,241.23369,1796.674,1219.4528
India,IND,2000,253.62692,1911.1661,1277.5098
India,IND,2001,254.27748,1926.9531,1281.0958
India,IND,2002,265.54413,2012.7899,1324.2423
India,IND,2003,284.26898,2107.9834,1347.6937
India,IND,2004,306.69138,2243.5286,1426.8563
India,IND,2005,343.25635,2456.1133,1450.1283
India,IND,2006,358.77188,2549.8647,1532.0393
India,IND,2007,388.1026,2790.2725,1637.4816
India,IND,2008,399.87665,3020.762,1719.2587
India,IND,2009,491.08084,3268.2656,1806.7904
India,IND,2010,589.6162,3348.546,1848.4161
India,IND,2011,602.85876,3478.864,1935.7648
India,IND,2012,556.9909,3787.818,2051.6697
India,IND,2013,490.193,4009.7288,2065.6555
India,IND,2014,485.01566,4401.073,2125.4941
India,IND,2015,478.0684,4490.47,2296.0383
India,IND,2016,507.90982,4587.692,2514.2617
India,IND,2017,535.9986,4737.1567,2588.196
India,IND,2018,579.96277,4981.6016,2704.5122
India,IND,2019,592.4984,4989.023,2791.946
India,IND,2020,603.6012,4714.672,2537.8525
India,IND,2021,623.72705,5352.792,2588.8313
India,IND,2022,582.5085,5562.6577,2804.53
India,IND,2023,626.1031,6105.902,2936.9744
Indonesia,IDN,1965,5.0750003,1.50027,72.54362
Indonesia,IDN,1966,5.1765,1.83754,69.86446
Indonesia,IDN,1967,6.32345,1.29093,67.402794
Indonesia,IDN,1968,6.42495,0.96528995,71.29931
Indonesia,IDN,1969,12.10895,1.163,76.334076
Indonesia,IDN,1970,12.5758505,1.01181,80.99267
Indonesia,IDN,1971,12.717949,1.163,83.943825
Indonesia,IDN,1972,12.47435,1.163,90.78368
Indonesia,IDN,1973,8.12,0.77921,108.37455
Indonesia,IDN,1974,11.43905,0.84898996,113.21974
Indonesia,IDN,1975,23.6495,1.0815899,129.84836
Indonesia,IDN,1976,23.852499,1.0815899,139.89664
Indonesia,IDN,1977,50.749996,1.163,164.95786
Indonesia,IDN,1978,58.667,1.5467899,185.91681
Indonesia,IDN,1979,75.719,2.326,202.27559
Indonesia,IDN,1980,71.3545,2.94239,227.56357
Indonesia,IDN,1981,71.253,3.1401,249.52278
Indonesia,IDN,1982,67.7005,2.96565,259.33398
Indonesia,IDN,1983,90.8425,2.96565,253.85255
Indonesia,IDN,1984,106.0675,3.10521,273.57242
Indonesia,IDN,1985,125.454,10.467,268.883
Indonesia,IDN,1986,135.2995,16.816978,275.73636
Indonesia,IDN,1987,139.96849,26.36521,285.60983
Indonesia,IDN,1988,148.596,27.539839,300.3827
Indonesia,IDN,1989,166.35849,41.33302,318.60794
Indonesia,IDN,1990,171.73029,39.787926,366.26285
Indonesia,IDN,1991,197.6868,40.266277,390.09222
Indonesia,IDN,1992,215.59589,49.1509,420.5104
Indonesia,IDN,1993,228.6911,57.296734,448.4648
Indonesia,IDN,1994,270.83142,57.316822,443.34113
Indonesia,IDN,1995,285.5844,63.077465,490.8204
Indonesia,IDN,1996,297.3052,75.1889,527.91
Indonesia,IDN,1997,310.1141,92.728874,584.76495
Indonesia,IDN,1998,298.9895,99.51191,557.09625
Indonesia,IDN,1999,324.91727,136.96399,583.2287
Indonesia,IDN,2000,330.0515,153.06941,636.9529
Indonesia,IDN,2001,341.34586,194.33177,659.32684
Indonesia,IDN,2002,371.03445,200.4558,662.41205
Indonesia,IDN,2003,395.58176,269.08673,680.47034
Indonesia,IDN,2004,362.02185,247.38066,720.1309
Indonesia,IDN,2005,363.9356,283.74945,719.4173
Indonesia,IDN,2006,371.11362,330.78885,692.6436
Indonesia,IDN,2007,346.4204,417.32904,730.7239
Indonesia,IDN,2008,396.94687,366.07092,745.4169
Indonesia,IDN,2009,421.00803,378.3209,748.9486
Indonesia,IDN,2010,440.47586,429.6194,792.6652
Indonesia,IDN,2011,427.34302,496.26547,849.75336
Indonesia,IDN,2012,429.71207,505.70566,893.5189
Indonesia,IDN,2013,424.56177,440.75632,863.6462
